"","Month","Day","Year","Receiver","Transmitter","River","Receiver.Transmitter"
"784582",7,29,2013,"110029","47988","C","110029.47988"
"784587",7,29,2013,"113424","47988","C","113424.47988"
"784598",7,29,2013,"110029","46437","C","110029.46437"
"785531",7,29,2013,"110029","30576","C","110029.30576"
"786047",7,29,2013,"113424","30576","C","113424.30576"
"787468",7,30,2013,"113424","47988","C","113424.47988"
"787470",7,30,2013,"113404","47988","C","113404.47988"
"787471",7,30,2013,"110029","46437","C","110029.46437"
"787505",7,30,2013,"113404","30576","C","113404.30576"
"787592",7,30,2013,"110029","47988","C","110029.47988"
"787620",7,30,2013,"113404","46437","C","113404.46437"
"787872",7,30,2013,"113424","30576","C","113424.30576"
"788176",7,30,2013,"110029","30576","C","110029.30576"
"788481",7,30,2013,"113424","46437","C","113424.46437"
"790311",7,31,2013,"113424","47988","C","113424.47988"
"790315",7,31,2013,"110029","46437","C","110029.46437"
"790317",7,31,2013,"113404","46437","C","113404.46437"
"790318",7,31,2013,"110029","30576","C","110029.30576"
"790320",7,31,2013,"110029","47988","C","110029.47988"
"790340",7,31,2013,"113404","30576","C","113404.30576"
"790356",7,31,2013,"113404","47988","C","113404.47988"
"790460",7,31,2013,"113424","46437","C","113424.46437"
"1167459",7,5,2013,"114989","47989","C","114989.47989"
"1167685",7,6,2013,"114989","47989","C","114989.47989"
"1167699",7,7,2013,"114989","47989","C","114989.47989"
"1167750",7,8,2013,"114989","30567","C","114989.30567"
"1167773",7,8,2013,"114989","31747","C","114989.31747"
"1167836",7,9,2013,"114989","31754","C","114989.31754"
"1167864",7,9,2013,"114989","47988","C","114989.47988"
"1167869",7,10,2013,"114989","46432","C","114989.46432"
"1167871",7,10,2013,"114989","47988","C","114989.47988"
"1167885",7,11,2013,"114989","46432","C","114989.46432"
"1167986",7,13,2013,"114989","30576","C","114989.30576"
"1167990",7,13,2013,"114989","31754","C","114989.31754"
"1168212",7,16,2013,"114989","47988","C","114989.47988"
"1168952",7,28,2013,"114989","46188","C","114989.46188"
"1168954",7,29,2013,"114989","46188","C","114989.46188"
"1168955",7,30,2013,"114989","30579","C","114989.30579"
"1168993",7,31,2013,"114989","30579","C","114989.30579"
"1168994",7,31,2013,"114989","30576","C","114989.30576"
"1282128",7,2,2013,"106630","45747","L","106630.45747"
"1282147",7,3,2013,"106630","45747","L","106630.45747"
"1282170",7,4,2013,"106630","45747","L","106630.45747"
"1478737",7,11,2013,"111433","46179","A","111433.46179"
"1478751",7,12,2013,"111433","46179","A","111433.46179"
"224745",8,23,2013,"109203","46235","A","109203.46235"
"395890",8,13,2013,"111426","30545","B","111426.30545"
"395893",8,15,2013,"111426","30545","B","111426.30545"
"395962",8,19,2013,"111426","46164","B","111426.46164"
"395982",8,19,2013,"111426","45756","B","111426.45756"
"396054",8,19,2013,"111426","46421","B","111426.46421"
"396175",8,20,2013,"111426","30545","B","111426.30545"
"396176",8,20,2013,"111426","46421","B","111426.46421"
"396181",8,20,2013,"111426","46164","B","111426.46164"
"396472",8,20,2013,"111426","30561","B","111426.30561"
"396684",8,20,2013,"111426","45741","B","111426.45741"
"396753",8,20,2013,"111426","30562","B","111426.30562"
"396902",8,20,2013,"111426","46427","B","111426.46427"
"397019",8,20,2013,"111426","45751","B","111426.45751"
"397081",8,20,2013,"111426","30528","B","111426.30528"
"397672",8,20,2013,"111426","30535","B","111426.30535"
"397918",8,20,2013,"111426","45754","B","111426.45754"
"398175",8,21,2013,"111426","30528","B","111426.30528"
"398176",8,21,2013,"111426","30545","B","111426.30545"
"398197",8,21,2013,"111426","45755","B","111426.45755"
"398198",8,21,2013,"111426","30535","B","111426.30535"
"398254",8,21,2013,"111426","46427","B","111426.46427"
"398368",8,21,2013,"111426","30568","B","111426.30568"
"398734",8,21,2013,"111426","45756","B","111426.45756"
"399047",8,21,2013,"111426","45760","B","111426.45760"
"399212",8,21,2013,"111426","45754","B","111426.45754"
"400050",8,22,2013,"111426","45760","B","111426.45760"
"400051",8,22,2013,"111426","46427","B","111426.46427"
"400145",8,22,2013,"111426","30568","B","111426.30568"
"400156",8,22,2013,"111426","45756","B","111426.45756"
"400609",8,22,2013,"111426","45751","B","111426.45751"
"401285",8,23,2013,"111426","30545","B","111426.30545"
"401395",8,23,2013,"111426","30568","B","111426.30568"
"401399",8,23,2013,"111426","30552","B","111426.30552"
"402084",8,23,2013,"111426","30598","B","111426.30598"
"402188",8,23,2013,"111426","30530","B","111426.30530"
"402403",8,24,2013,"111426","30545","B","111426.30545"
"402490",8,24,2013,"111426","30568","B","111426.30568"
"402944",8,25,2013,"111426","30562","B","111426.30562"
"402970",8,25,2013,"111426","30598","B","111426.30598"
"403007",8,25,2013,"111426","30535","B","111426.30535"
"403012",8,25,2013,"111426","45741","B","111426.45741"
"403014",8,25,2013,"111426","46164","B","111426.46164"
"403120",8,25,2013,"111426","30568","B","111426.30568"
"403534",8,25,2013,"111426","45760","B","111426.45760"
"403969",8,26,2013,"111426","45760","B","111426.45760"
"403970",8,26,2013,"111426","30562","B","111426.30562"
"403972",8,26,2013,"111426","30535","B","111426.30535"
"403978",8,26,2013,"111426","30598","B","111426.30598"
"404001",8,26,2013,"111426","30568","B","111426.30568"
"404005",8,26,2013,"111426","46164","B","111426.46164"
"404193",8,26,2013,"111426","30530","B","111426.30530"
"404268",8,26,2013,"111426","30561","B","111426.30561"
"404808",8,26,2013,"111426","45756","B","111426.45756"
"404931",8,27,2013,"111426","45763","B","111426.45763"
"404932",8,27,2013,"111426","45751","B","111426.45751"
"404969",8,27,2013,"111426","45760","B","111426.45760"
"405014",8,27,2013,"111426","30561","B","111426.30561"
"405140",8,28,2013,"111426","30561","B","111426.30561"
"793117",8,1,2013,"110029","47988","C","110029.47988"
"793118",8,1,2013,"110029","46437","C","110029.46437"
"793264",8,1,2013,"113404","46437","C","113404.46437"
"793352",8,1,2013,"113404","47988","C","113404.47988"
"793498",8,1,2013,"113424","46437","C","113424.46437"
"794575",8,1,2013,"113424","47988","C","113424.47988"
"795446",8,2,2013,"113404","46437","C","113404.46437"
"795453",8,2,2013,"113404","47988","C","113404.47988"
"795569",8,2,2013,"113424","46437","C","113424.46437"
"795624",8,2,2013,"110029","47988","C","110029.47988"
"795670",8,2,2013,"110029","46437","C","110029.46437"
"795925",8,2,2013,"113424","47988","C","113424.47988"
"797311",8,3,2013,"113404","47988","C","113404.47988"
"797317",8,3,2013,"110029","46437","C","110029.46437"
"797368",8,3,2013,"113404","46437","C","113404.46437"
"797383",8,3,2013,"110029","47988","C","110029.47988"
"797637",8,3,2013,"113424","47988","C","113424.47988"
"797922",8,3,2013,"113424","46437","C","113424.46437"
"798690",8,4,2013,"110029","46437","C","110029.46437"
"798744",8,4,2013,"113404","47988","C","113404.47988"
"798843",8,4,2013,"110029","47988","C","110029.47988"
"798967",8,4,2013,"113404","46437","C","113404.46437"
"800105",8,4,2013,"113424","47988","C","113424.47988"
"800191",8,4,2013,"113424","46437","C","113424.46437"
"801253",8,5,2013,"110029","46437","C","110029.46437"
"801272",8,5,2013,"113404","47988","C","113404.47988"
"801413",8,5,2013,"110029","47988","C","110029.47988"
"801523",8,5,2013,"113404","46437","C","113404.46437"
"801564",8,5,2013,"113424","46437","C","113424.46437"
"802244",8,6,2013,"110029","46437","C","110029.46437"
"802251",8,6,2013,"110029","47988","C","110029.47988"
"802645",8,6,2013,"113404","47988","C","113404.47988"
"802784",8,6,2013,"113404","46437","C","113404.46437"
"803124",8,6,2013,"113424","46437","C","113424.46437"
"803140",8,6,2013,"113424","47988","C","113424.47988"
"803397",8,7,2013,"110029","47988","C","110029.47988"
"803398",8,7,2013,"110029","46437","C","110029.46437"
"803632",8,7,2013,"113404","46437","C","113404.46437"
"803636",8,7,2013,"113404","47988","C","113404.47988"
"804310",8,8,2013,"113404","47988","C","113404.47988"
"804321",8,8,2013,"110029","46437","C","110029.46437"
"804334",8,8,2013,"113404","46437","C","113404.46437"
"804390",8,8,2013,"110029","47988","C","110029.47988"
"804737",8,8,2013,"113424","47988","C","113424.47988"
"804991",8,8,2013,"113424","46437","C","113424.46437"
"805878",8,9,2013,"113404","47988","C","113404.47988"
"805880",8,9,2013,"110029","46437","C","110029.46437"
"805881",8,9,2013,"110029","47988","C","110029.47988"
"805883",8,9,2013,"113424","47988","C","113424.47988"
"805884",8,9,2013,"113404","46437","C","113404.46437"
"805997",8,9,2013,"113424","46437","C","113424.46437"
"807790",8,10,2013,"113404","46437","C","113404.46437"
"807791",8,10,2013,"113404","47988","C","113404.47988"
"807935",8,10,2013,"113424","46437","C","113424.46437"
"807955",8,10,2013,"110029","46437","C","110029.46437"
"807980",8,10,2013,"110029","47988","C","110029.47988"
"807989",8,10,2013,"113424","47988","C","113424.47988"
"808771",8,11,2013,"113404","46437","C","113404.46437"
"808772",8,11,2013,"113404","47988","C","113404.47988"
"808776",8,11,2013,"113424","47988","C","113424.47988"
"808780",8,11,2013,"113424","46437","C","113424.46437"
"808785",8,11,2013,"110029","46437","C","110029.46437"
"808807",8,11,2013,"110029","47988","C","110029.47988"
"810488",8,12,2013,"113404","46437","C","113404.46437"
"810491",8,12,2013,"113404","47988","C","113404.47988"
"810574",8,12,2013,"113424","46437","C","113424.46437"
"810577",8,12,2013,"110029","46437","C","110029.46437"
"810590",8,12,2013,"113424","47988","C","113424.47988"
"810603",8,12,2013,"110029","47988","C","110029.47988"
"813210",8,13,2013,"113404","46437","C","113404.46437"
"813215",8,13,2013,"113404","47988","C","113404.47988"
"813223",8,13,2013,"113424","46437","C","113424.46437"
"813239",8,13,2013,"110029","46437","C","110029.46437"
"813242",8,13,2013,"110029","47988","C","110029.47988"
"813301",8,13,2013,"113424","47988","C","113424.47988"
"816232",8,14,2013,"113404","46437","C","113404.46437"
"816247",8,14,2013,"113404","47988","C","113404.47988"
"816261",8,14,2013,"110029","46437","C","110029.46437"
"816274",8,14,2013,"110029","47988","C","110029.47988"
"816278",8,14,2013,"113424","46437","C","113424.46437"
"816462",8,14,2013,"113424","47988","C","113424.47988"
"818688",8,15,2013,"110029","46437","C","110029.46437"
"818702",8,15,2013,"113404","47988","C","113404.47988"
"818718",8,15,2013,"113424","47988","C","113424.47988"
"818788",8,15,2013,"110029","47988","C","110029.47988"
"819362",8,15,2013,"113424","46437","C","113424.46437"
"819609",8,15,2013,"113404","46437","C","113404.46437"
"819980",8,16,2013,"113404","46437","C","113404.46437"
"819981",8,16,2013,"113404","47988","C","113404.47988"
"819982",8,16,2013,"113424","47988","C","113424.47988"
"820024",8,16,2013,"110029","46437","C","110029.46437"
"820077",8,16,2013,"110029","47988","C","110029.47988"
"820205",8,16,2013,"113424","46437","C","113424.46437"
"821576",8,17,2013,"113404","47988","C","113404.47988"
"821579",8,17,2013,"110029","46437","C","110029.46437"
"821580",8,17,2013,"113404","46437","C","113404.46437"
"821614",8,17,2013,"113424","46437","C","113424.46437"
"821628",8,17,2013,"110029","47988","C","110029.47988"
"822082",8,17,2013,"113424","47988","C","113424.47988"
"823564",8,18,2013,"113404","46437","C","113404.46437"
"823565",8,18,2013,"113404","47988","C","113404.47988"
"823572",8,18,2013,"113424","47988","C","113424.47988"
"823610",8,18,2013,"113424","46437","C","113424.46437"
"824651",8,18,2013,"110029","47988","C","110029.47988"
"825253",8,19,2013,"113404","47988","C","113404.47988"
"825255",8,19,2013,"113404","46437","C","113404.46437"
"825410",8,19,2013,"110029","47988","C","110029.47988"
"825721",8,19,2013,"110029","46437","C","110029.46437"
"825771",8,19,2013,"113424","46437","C","113424.46437"
"826024",8,19,2013,"113424","47988","C","113424.47988"
"826342",8,20,2013,"113404","46437","C","113404.46437"
"826344",8,20,2013,"113424","46437","C","113424.46437"
"826346",8,20,2013,"113404","47988","C","113404.47988"
"826377",8,20,2013,"113424","47988","C","113424.47988"
"826389",8,20,2013,"110029","47988","C","110029.47988"
"826390",8,20,2013,"110029","46437","C","110029.46437"
"828788",8,20,2013,"113404","47989","C","113404.47989"
"828824",8,20,2013,"110029","47989","C","110029.47989"
"828938",8,20,2013,"113424","47989","C","113424.47989"
"829299",8,21,2013,"113404","47989","C","113404.47989"
"829300",8,21,2013,"113404","46437","C","113404.46437"
"829302",8,21,2013,"113404","47988","C","113404.47988"
"829311",8,21,2013,"110029","46437","C","110029.46437"
"829316",8,21,2013,"110029","47988","C","110029.47988"
"829334",8,21,2013,"110029","47989","C","110029.47989"
"829474",8,21,2013,"113424","46437","C","113424.46437"
"829482",8,21,2013,"113424","47989","C","113424.47989"
"829483",8,21,2013,"113424","47988","C","113424.47988"
"832073",8,21,2013,"113404","46188","C","113404.46188"
"832325",8,22,2013,"113404","47989","C","113404.47989"
"832326",8,22,2013,"113424","47989","C","113424.47989"
"832327",8,22,2013,"113404","46437","C","113404.46437"
"832329",8,22,2013,"113404","47988","C","113404.47988"
"832330",8,22,2013,"110029","47989","C","110029.47989"
"832334",8,22,2013,"113424","47988","C","113424.47988"
"832335",8,22,2013,"110029","47988","C","110029.47988"
"832365",8,22,2013,"110029","46437","C","110029.46437"
"832375",8,22,2013,"113424","46437","C","113424.46437"
"832393",8,22,2013,"113404","46188","C","113404.46188"
"832891",8,22,2013,"113424","46188","C","113424.46188"
"833043",8,22,2013,"110029","46188","C","110029.46188"
"836334",8,23,2013,"113424","47988","C","113424.47988"
"836335",8,23,2013,"113404","47989","C","113404.47989"
"836337",8,23,2013,"110029","47989","C","110029.47989"
"836339",8,23,2013,"110029","46437","C","110029.46437"
"836340",8,23,2013,"113404","46437","C","113404.46437"
"836343",8,23,2013,"113424","47989","C","113424.47989"
"836350",8,23,2013,"113404","47988","C","113404.47988"
"836359",8,23,2013,"113424","46437","C","113424.46437"
"836477",8,23,2013,"110029","47988","C","110029.47988"
"837144",8,23,2013,"113404","46188","C","113404.46188"
"838573",8,23,2013,"113404","31742","C","113404.31742"
"838616",8,23,2013,"113424","31742","C","113424.31742"
"838621",8,23,2013,"110029","31742","C","110029.31742"
"839827",8,23,2013,"110029","46188","C","110029.46188"
"840005",8,24,2013,"113404","47989","C","113404.47989"
"840006",8,24,2013,"113404","31742","C","113404.31742"
"840007",8,24,2013,"113424","31742","C","113424.31742"
"840009",8,24,2013,"113404","46437","C","113404.46437"
"840010",8,24,2013,"110029","47989","C","110029.47989"
"840015",8,24,2013,"113404","47988","C","113404.47988"
"840035",8,24,2013,"113424","47988","C","113424.47988"
"840047",8,24,2013,"113424","47989","C","113424.47989"
"840112",8,24,2013,"113404","46188","C","113404.46188"
"840167",8,24,2013,"110029","47988","C","110029.47988"
"840270",8,24,2013,"113424","46437","C","113424.46437"
"840337",8,24,2013,"110029","31742","C","110029.31742"
"840725",8,24,2013,"113404","31754","C","113404.31754"
"840769",8,24,2013,"113424","31754","C","113424.31754"
"840815",8,24,2013,"110029","31754","C","110029.31754"
"841081",8,24,2013,"113404","46236","C","113404.46236"
"841445",8,24,2013,"110029","46437","C","110029.46437"
"841558",8,24,2013,"110029","46188","C","110029.46188"
"841576",8,24,2013,"113424","46236","C","113424.46236"
"841751",8,24,2013,"113424","46188","C","113424.46188"
"841754",8,24,2013,"110029","46236","C","110029.46236"
"844593",8,25,2013,"113404","47989","C","113404.47989"
"844594",8,25,2013,"113404","31742","C","113404.31742"
"844595",8,25,2013,"113424","47989","C","113424.47989"
"844596",8,25,2013,"113424","31742","C","113424.31742"
"844597",8,25,2013,"110029","31742","C","110029.31742"
"844601",8,25,2013,"113404","47988","C","113404.47988"
"844607",8,25,2013,"113424","47988","C","113424.47988"
"844608",8,25,2013,"110029","47988","C","110029.47988"
"844612",8,25,2013,"110029","46437","C","110029.46437"
"844621",8,25,2013,"110029","47989","C","110029.47989"
"844642",8,25,2013,"113404","46437","C","113404.46437"
"844686",8,25,2013,"110029","46236","C","110029.46236"
"844761",8,25,2013,"113424","46437","C","113424.46437"
"844769",8,25,2013,"113404","46188","C","113404.46188"
"844809",8,25,2013,"113404","46236","C","113404.46236"
"845074",8,25,2013,"113424","46236","C","113424.46236"
"848938",8,25,2013,"113404","31754","C","113404.31754"
"849384",8,26,2013,"113404","31742","C","113404.31742"
"849385",8,26,2013,"113424","47989","C","113424.47989"
"849388",8,26,2013,"110029","47989","C","110029.47989"
"849391",8,26,2013,"113404","46437","C","113404.46437"
"849396",8,26,2013,"110029","47988","C","110029.47988"
"849402",8,26,2013,"110029","31742","C","110029.31742"
"849412",8,26,2013,"113404","47988","C","113404.47988"
"849414",8,26,2013,"113424","47988","C","113424.47988"
"849425",8,26,2013,"113424","46437","C","113424.46437"
"849437",8,26,2013,"113404","47989","C","113404.47989"
"849441",8,26,2013,"113424","31742","C","113424.31742"
"849443",8,26,2013,"110029","46437","C","110029.46437"
"849844",8,26,2013,"113404","46188","C","113404.46188"
"852171",8,26,2013,"113424","46188","C","113424.46188"
"852230",8,26,2013,"110029","46188","C","110029.46188"
"854032",8,27,2013,"110029","31742","C","110029.31742"
"854034",8,27,2013,"113404","47988","C","113404.47988"
"854036",8,27,2013,"110029","46437","C","110029.46437"
"854037",8,27,2013,"113404","31742","C","113404.31742"
"854039",8,27,2013,"113424","31742","C","113424.31742"
"854040",8,27,2013,"113404","46437","C","113404.46437"
"854044",8,27,2013,"113424","46437","C","113424.46437"
"854086",8,27,2013,"110029","47988","C","110029.47988"
"854088",8,27,2013,"113404","46188","C","113404.46188"
"854117",8,27,2013,"113424","47988","C","113424.47988"
"854296",8,27,2013,"113424","46188","C","113424.46188"
"855071",8,27,2013,"110029","46188","C","110029.46188"
"857316",8,27,2013,"113404","47989","C","113404.47989"
"857563",8,27,2013,"110029","47989","C","110029.47989"
"858450",8,27,2013,"113424","47989","C","113424.47989"
"859157",8,28,2013,"110029","47989","C","110029.47989"
"859160",8,28,2013,"110029","31742","C","110029.31742"
"859167",8,28,2013,"113404","31742","C","113404.31742"
"859171",8,28,2013,"113424","31742","C","113424.31742"
"859173",8,28,2013,"113404","47988","C","113404.47988"
"859174",8,28,2013,"113424","46437","C","113424.46437"
"859180",8,28,2013,"110029","46437","C","110029.46437"
"859183",8,28,2013,"113424","47989","C","113424.47989"
"859186",8,28,2013,"113404","47989","C","113404.47989"
"859188",8,28,2013,"110029","47988","C","110029.47988"
"859191",8,28,2013,"113404","46437","C","113404.46437"
"859213",8,28,2013,"113424","47988","C","113424.47988"
"863734",8,28,2013,"113404","30581","C","113404.30581"
"863759",8,29,2013,"113424","47989","C","113424.47989"
"863760",8,29,2013,"113404","30581","C","113404.30581"
"863761",8,29,2013,"110029","47988","C","110029.47988"
"863766",8,29,2013,"113404","47989","C","113404.47989"
"863771",8,29,2013,"110029","47989","C","110029.47989"
"863772",8,29,2013,"110029","46437","C","110029.46437"
"863780",8,29,2013,"113404","47988","C","113404.47988"
"863813",8,29,2013,"113404","46437","C","113404.46437"
"863847",8,29,2013,"110029","30581","C","110029.30581"
"863920",8,29,2013,"113404","31742","C","113404.31742"
"863974",8,29,2013,"110029","31742","C","110029.31742"
"864152",8,29,2013,"113424","31742","C","113424.31742"
"864223",8,29,2013,"113424","30581","C","113424.30581"
"864355",8,29,2013,"113424","46437","C","113424.46437"
"866107",8,29,2013,"113424","47988","C","113424.47988"
"868534",8,30,2013,"113404","31742","C","113404.31742"
"868536",8,30,2013,"110029","47988","C","110029.47988"
"868538",8,30,2013,"113404","46437","C","113404.46437"
"868588",8,30,2013,"113404","47988","C","113404.47988"
"868611",8,30,2013,"110029","47989","C","110029.47989"
"868661",8,30,2013,"110029","46437","C","110029.46437"
"868796",8,30,2013,"113404","47989","C","113404.47989"
"868999",8,30,2013,"113424","31742","C","113424.31742"
"869098",8,30,2013,"110029","31742","C","110029.31742"
"869201",8,30,2013,"113424","47989","C","113424.47989"
"869210",8,30,2013,"113424","47988","C","113424.47988"
"869330",8,30,2013,"110029","30581","C","110029.30581"
"869971",8,30,2013,"113424","46437","C","113424.46437"
"870658",8,31,2013,"110029","46437","C","110029.46437"
"870703",8,31,2013,"113404","46437","C","113404.46437"
"870758",8,31,2013,"113404","31742","C","113404.31742"
"870844",8,31,2013,"110029","31742","C","110029.31742"
"870854",8,31,2013,"113424","46437","C","113424.46437"
"871091",8,31,2013,"113404","47988","C","113404.47988"
"871162",8,31,2013,"110029","30581","C","110029.30581"
"871430",8,31,2013,"113424","30581","C","113424.30581"
"871442",8,31,2013,"110029","47988","C","110029.47988"
"1169115",8,1,2013,"114989","30579","C","114989.30579"
"1169206",8,2,2013,"114989","30579","C","114989.30579"
"1169524",8,3,2013,"114989","30579","C","114989.30579"
"1169631",8,4,2013,"114989","30579","C","114989.30579"
"1169641",8,5,2013,"114989","30579","C","114989.30579"
"1169668",8,6,2013,"114989","30579","C","114989.30579"
"1169821",8,7,2013,"114989","30579","C","114989.30579"
"1170090",8,8,2013,"114989","30579","C","114989.30579"
"1170732",8,9,2013,"114989","30579","C","114989.30579"
"1171629",8,10,2013,"114989","30579","C","114989.30579"
"1172188",8,11,2013,"114989","30579","C","114989.30579"
"1172979",8,12,2013,"114989","30579","C","114989.30579"
"1174042",8,18,2013,"114989","47989","C","114989.47989"
"1174702",8,20,2013,"114989","47989","C","114989.47989"
"1174716",8,20,2013,"114989","46236","C","114989.46236"
"1174717",8,21,2013,"114989","46236","C","114989.46236"
"1174724",8,23,2013,"114989","31742","C","114989.31742"
"1174728",8,24,2013,"114989","31754","C","114989.31754"
"1174765",8,26,2013,"114989","31754","C","114989.31754"
"1174834",8,27,2013,"114989","31757","C","114989.31757"
"1174999",8,28,2013,"114989","30581","C","114989.30581"
"1175105",8,30,2013,"114989","31754","C","114989.31754"
"1373088",8,11,2013,"106285","30605","S","106285.30605"
"1373283",8,29,2013,"106285","30605","S","106285.30605"
"1373309",8,30,2013,"106285","30605","S","106285.30605"
"1373340",8,30,2013,"106285","19298","S","106285.19298"
"1478809",8,23,2013,"111433","46235","A","111433.46235"
"1549477",8,4,2013,"106503","45747","L","106503.45747"
"1549536",8,5,2013,"106503","45747","L","106503.45747"
"1556236",8,14,2013,"106622","45747","L","106622.45747"
"405314",9,5,2013,"111426","30545","B","111426.30545"
"405357",9,5,2013,"111426","46164","B","111426.46164"
"405399",9,6,2013,"111426","30530","B","111426.30530"
"405481",9,6,2013,"111426","30562","B","111426.30562"
"405584",9,6,2013,"111426","46421","B","111426.46421"
"405799",9,6,2013,"111426","46166","B","111426.46166"
"405898",9,7,2013,"111426","46166","B","111426.46166"
"405900",9,7,2013,"111426","30530","B","111426.30530"
"406496",9,7,2013,"111426","46164","B","111426.46164"
"406520",9,8,2013,"111426","30530","B","111426.30530"
"406547",9,8,2013,"111426","30562","B","111426.30562"
"406851",9,8,2013,"111426","45751","B","111426.45751"
"406965",9,14,2013,"111426","46166","B","111426.46166"
"407004",9,14,2013,"111426","30530","B","111426.30530"
"407007",9,15,2013,"111426","30530","B","111426.30530"
"407010",9,15,2013,"111426","46166","B","111426.46166"
"407048",9,19,2013,"111426","30534","B","111426.30534"
"407049",9,20,2013,"111426","46427","B","111426.46427"
"407053",9,20,2013,"111426","45713","B","111426.45713"
"407074",9,20,2013,"111426","30535","B","111426.30535"
"407091",9,20,2013,"111426","45751","B","111426.45751"
"407185",9,20,2013,"111426","46166","B","111426.46166"
"407195",9,21,2013,"111426","46166","B","111426.46166"
"408644",9,24,2013,"111426","30534","B","111426.30534"
"408930",9,24,2013,"111426","46166","B","111426.46166"
"408953",9,25,2013,"111426","45751","B","111426.45751"
"408957",9,25,2013,"111426","30534","B","111426.30534"
"409432",9,26,2013,"111426","45760","B","111426.45760"
"409611",9,26,2013,"111426","45751","B","111426.45751"
"410071",9,26,2013,"111426","30568","B","111426.30568"
"410261",9,26,2013,"111426","30561","B","111426.30561"
"410546",9,26,2013,"111426","45741","B","111426.45741"
"410951",9,26,2013,"111426","46164","B","111426.46164"
"411105",9,26,2013,"111426","46166","B","111426.46166"
"411461",9,27,2013,"111426","46164","B","111426.46164"
"411462",9,27,2013,"111426","45760","B","111426.45760"
"411464",9,27,2013,"111426","30568","B","111426.30568"
"411479",9,27,2013,"111426","46166","B","111426.46166"
"411480",9,27,2013,"111426","30561","B","111426.30561"
"411493",9,27,2013,"111426","46421","B","111426.46421"
"411631",9,27,2013,"111426","30556","B","111426.30556"
"411688",9,27,2013,"111426","46203","B","111426.46203"
"412246",9,27,2013,"111426","45756","B","111426.45756"
"412355",9,27,2013,"111426","30562","B","111426.30562"
"412704",9,27,2013,"111426","30545","B","111426.30545"
"413057",9,27,2013,"111426","30530","B","111426.30530"
"413567",9,27,2013,"111426","45755","B","111426.45755"
"414378",9,27,2013,"111426","46453","B","111426.46453"
"415039",9,28,2013,"111426","45760","B","111426.45760"
"415041",9,28,2013,"111426","30545","B","111426.30545"
"415042",9,28,2013,"111426","46453","B","111426.46453"
"415043",9,28,2013,"111426","30530","B","111426.30530"
"415045",9,28,2013,"111426","45755","B","111426.45755"
"415046",9,28,2013,"111426","45756","B","111426.45756"
"415147",9,28,2013,"111426","46164","B","111426.46164"
"415182",9,28,2013,"111426","46434","B","111426.46434"
"415936",9,28,2013,"111426","30535","B","111426.30535"
"416321",9,28,2013,"111426","45741","B","111426.45741"
"416540",9,28,2013,"111426","46166","B","111426.46166"
"416586",9,28,2013,"111426","30536","B","111426.30536"
"417892",9,29,2013,"111426","30536","B","111426.30536"
"417895",9,29,2013,"111426","30530","B","111426.30530"
"417896",9,29,2013,"111426","30545","B","111426.30545"
"417898",9,29,2013,"111426","45756","B","111426.45756"
"417900",9,29,2013,"111426","30535","B","111426.30535"
"418011",9,29,2013,"111426","46434","B","111426.46434"
"418115",9,29,2013,"111426","46203","B","111426.46203"
"418245",9,29,2013,"111426","46164","B","111426.46164"
"418611",9,29,2013,"111426","30561","B","111426.30561"
"418768",9,29,2013,"111426","45751","B","111426.45751"
"418967",9,29,2013,"111426","45741","B","111426.45741"
"419163",9,29,2013,"111426","44357","B","111426.44357"
"419776",9,29,2013,"111426","30562","B","111426.30562"
"420043",9,30,2013,"111426","45756","B","111426.45756"
"420148",9,30,2013,"111426","46166","B","111426.46166"
"420545",9,30,2013,"111426","45763","B","111426.45763"
"420656",9,30,2013,"111426","30600","B","111426.30600"
"420731",9,30,2013,"111426","46203","B","111426.46203"
"420828",9,30,2013,"111426","30530","B","111426.30530"
"421027",9,30,2013,"111426","30536","B","111426.30536"
"871943",9,1,2013,"110029","47988","C","110029.47988"
"871981",9,1,2013,"110029","31742","C","110029.31742"
"872018",9,1,2013,"110029","46437","C","110029.46437"
"872271",9,1,2013,"113404","46437","C","113404.46437"
"872283",9,1,2013,"113424","46437","C","113424.46437"
"872316",9,1,2013,"113404","31742","C","113404.31742"
"872347",9,1,2013,"113404","47988","C","113404.47988"
"872792",9,1,2013,"113424","31742","C","113424.31742"
"872818",9,1,2013,"110029","30581","C","110029.30581"
"873079",9,1,2013,"113424","47988","C","113424.47988"
"874246",9,2,2013,"110029","46437","C","110029.46437"
"874249",9,2,2013,"110029","31742","C","110029.31742"
"874256",9,2,2013,"113404","47988","C","113404.47988"
"874384",9,2,2013,"110029","46236","C","110029.46236"
"874391",9,2,2013,"113424","46437","C","113424.46437"
"874412",9,2,2013,"110029","47988","C","110029.47988"
"874438",9,2,2013,"110029","30581","C","110029.30581"
"874452",9,2,2013,"113404","46437","C","113404.46437"
"874604",9,2,2013,"113404","31742","C","113404.31742"
"874793",9,2,2013,"113424","47988","C","113424.47988"
"875091",9,2,2013,"113424","31742","C","113424.31742"
"875224",9,2,2013,"113424","30581","C","113424.30581"
"875769",9,2,2013,"113404","30581","C","113404.30581"
"876442",9,3,2013,"110029","46437","C","110029.46437"
"876443",9,3,2013,"110029","47988","C","110029.47988"
"876444",9,3,2013,"110029","31742","C","110029.31742"
"876446",9,3,2013,"113404","30581","C","113404.30581"
"876458",9,3,2013,"110029","30581","C","110029.30581"
